"<a href=""%s"" target=""_blank"">Link</a>","<a href=""%s"" target=""_blank"">Bağlantı</a>"
"Actions XML is not valid.","İşlemler XML geçerli değildir."
"An error occurred while opening file: ""%s"".","Dosya açılırken bir hata meydana geldi: ""%s""."
"Could not load file: ""%s"".","Dosya yüklenemedi: ""%s""."
"Could not save file: %s.","Dosya kaydedilemedi: %s."
"Declared adapter %s was not found.","Deklere edilen adaptör %s bulunamadı."
"Destination folder ""%s"" is not a directory.","Hedef klasör ""%s"" bir klasör değildir."
"Destination folder ""%s"" is not writable.","Hedef klasör ""%s"" için yazma yetkisi yok."
"Done","Yapıldı"
"Dry run set, stopping execution.","Prova ayarla, işlemi durdur"
"ETA: %s","Tahmini Tamamlanma Süresi: %s"
"Error in field mapping: field list for mapping is not defined.","Alan eşlemesinde hata: eşleme için alan listesi oluşturulmamış."
"File ""%s"" does not exist.","Dosya ""%s"" bulunamadı."
"Found %d rows.","%d satır bulundu."
"Less than a minute","1 dakikadan az"
"Loaded successfully: ""%s"".","Başarıyla yüklendi: ""%s""."
"Memory Used: %s","Kullanılan Hafıza: %s"
"Method ""%s"" not defined in adapter %s.","Metod ""%s"", %s adaptörü içinde tanımlanmadı."
"Method ""%s"" was not defined in adapter %s.","Metod ""%s"", %s adaptörü içinde tanımlanmadı."
"Please declare ""adapter"" and ""method"" nodes first.","Lütfen önce ""adaptör"" ve ""metod"" düğümlerini belirtin."
"Processed records: %s","İşlenen kayıt sayısı: %s"
"Profile with the same name already exists.","Aynı isme sahip bir profil zaten var."
"Saved successfully: ""%s"" [%d byte(s)].","Başarıyla kaydedildi: ""%s"" [%d byte]"
"Sheet 1","Çalışma Sayfası 1"
"Skip undefined row.","Ayarlanmamış satırı atla."
"Starting %s :: %s","%s:: %s Başlatılıyor"
"The destination folder ""%s"" does not exist or there is no access to create it.","Hedef klasör ""%s"" bulunamadı veya oluşturmak için yetki yok."
"Total records: %s","Toplam kayıt sayısı: %s"
"hour","saat"
"hours","saat"
"minute","dakika"
"minutes","dakika"
